cnpjCoordenadorLider,cnpjEmissor,data,idRequerimento,nomeCoordenadorLider,nomeEmissor,nomeTipoRequerimento,nomeValorMobiliario,numeroProcesso,numeroProtocolo,numeroRegistro,possuiBook,razaoSocialFundoAssociado,registroAutomatico,statusDaOferta,tipoDeOferta,totalRegistros,valorTotalEmReais,vasoComunicante
41.534.746/0001-62,41.534.746/0001-62,07/04/2026,25842,CERES SECURITIZADORA S.A.,CERES SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/1068/2026,1068/2026,CVM/SRE/AUT/CRA/PRI/2026/055;CVM/SRE/AUT/CRA/PRI/2026/056;CVM/SRE/AUT/CRA/PRI/2026/057,False,,True,Registro Concedido,PRIMARIA,413,"40.000.000,0000",False
52.230.344/0001-90,64.342.745/0001-11,07/04/2026,25821,NORONHA TRUST LTDA.,NOSARA PARTNERS FUNDO DE  INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESPONSABILIDADE  LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/1067/2026,1067/2026,CVM/SRE/AUT/FIP/PRI/2026/080,False,NOSARA PARTNERS FUNDO DE  INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESPONSABILIDADE  LIMITADA,True,Registro Concedido,PRIMARIA,413,"51.000.000,0000",False
02.332.886/0001-04,66.063.684/0001-89,07/04/2026,25818,XP INVESTIMENTOS CCTVM S.A.,LESTE REAL ESTATE PRE ADVISORY FIF MULTIMERCADO CP INVESTIMENTO NO EXTERIOR - RESP LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIF,SRE/1066/2026,1066/2026,CVM/SRE/AUT/FIF/PRI/2026/047,False,LESTE REAL ESTATE PRÉ ADVISORY FIF MULTIMERCADO CP INVESTIMENTO NO EXTERIOR - RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"375.000.000,0000",False
22.610.500/0001-88,26.614.291/0001-00,07/04/2026,25840,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,ZAGROS RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1065/2026,1065/2026,CVM/SRE/AUT/FII/PRI/2026/111,False,ZAGROS RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"1.504.010.700,0000",False
16.695.922/0001-09,64.029.467/0001-47,07/04/2026,25838,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,ROAD CAPITAL &  PRECATUR LEGAL CLAIMS OPPORTUNITIES I FIDC RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1064/2026,1064/2026,CVM/SRE/AUT/FDC/PRI/2026/514,False,ROAD CAPITAL &  PRECATUR LEGAL CLAIMS OPPORTUNITIES I FIDC RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"7.000.000,0000",False
16.695.922/0001-09,64.029.467/0001-47,07/04/2026,25837,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,ROAD CAPITAL &  PRECATUR LEGAL CLAIMS OPPORTUNITIES I FIDC RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1063/2026,1063/2026,CVM/SRE/AUT/FDC/PRI/2026/513,False,ROAD CAPITAL &  PRECATUR LEGAL CLAIMS OPPORTUNITIES I FIDC RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"7.000.000,0900",False
22.610.500/0001-88,65.842.323/0001-78,07/04/2026,25836,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,VINLAND I FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1062/2026,1062/2026,CVM/SRE/AUT/FII/PRI/2026/110,False,VINLAND I FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"50.000.000,0000",False
59.281.253/0001-23,50.701.686/0001-16,07/04/2026,25831,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,JHSF CAPITAL MALLS - FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1061/2026,1061/2026,CVM/SRE/AUT/FII/PRI/2026/109,False,JHSF CAPITAL MALLS - FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"25.091.695,2100",False
00.360.305/0001-04,08.486.781/0001-88,07/04/2026,25676,CAIXA ECONOMICA FEDERAL,ROGGA S.A CONSTRUTORA E INCORPORADORA,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0938/2026,938/2026,CVM/SRE/AUT/DEB/PRI/2026/192,True,,True,Oferta Encerrada,PRIMARIA,413,"60.000.000,0000",False
04.200.649/0001-07,04.200.649/0001-07,07/04/2026,25800,CIA PROVINCIA DE SECURITIZAÇÃO,CIA PROVINCIA DE SECURITIZAÇÃO,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1060/2026,1060/2026,CVM/SRE/AUT/CRI/PRI/2026/202,False,,True,Oferta Encerrada,PRIMARIA,413,"3.500.000,0000",False
00.806.535/0001-54,65.536.925/0001-05,07/04/2026,25833,PLANNER CORRETORA DE VALORES S.A.,IMPPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1059/2026,1059/2026,CVM/SRE/AUT/FDC/PRI/2026/512,False,IMPPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"5.000.000,0000",False
06.271.464/0001-19,65.976.848/0001-04,06/04/2026,25826,BANCO BRADESCO BBI S.A.,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS AGIBANK II RESPONSABILIDADE LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/1057/2026,1057/2026,,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGIBANK II RESPONSABILIDADE LIMITADA,True,Aguardando Bookbuilding,PRIMARIA,413,"2.500.000.000,0000",False
06.271.464/0001-19,01.987.230/0001-59,06/04/2026,25753,BANCO BRADESCO BBI S.A.,PARTAGE EMPREENDIMENTOS E PARTICIPACOES S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0983/2026,983/2026,CVM/SRE/AUT/NOC/PRI/2026/062,True,,True,Oferta Encerrada,PRIMARIA,413,"50.000.000,0000",False
90.400.888/0001-42,55.983.705/0001-68,06/04/2026,25857,BANCO SANTANDER (BRASIL) S.A.,PRAVALER CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/1091/2026,1091/2026,CVM/SRE/AUT/FDC/PRI/2026/532;CVM/SRE/AUT/FDC/PRI/2026/533,True,PRAVALER CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"120.000.000,0000",False
02.332.886/0001-04,65.344.522/0001-56,06/04/2026,25728,XP INVESTIMENTOS CCTVM S.A.,DAYCOVAL D393 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITORIOS,OPD Aut Profissional - com bookbuilding,Cotas de FIAGRO,SRE/0968/2026,968/2026,CVM/SRE/AUT/FIA/PRI/2026/043;CVM/SRE/AUT/FIA/PRI/2026/044;CVM/SRE/AUT/FIA/PRI/2026/045,True,DAYCOVAL D393 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"312.500.000,0000",False
02.332.886/0001-04,65.344.621/0001-38,06/04/2026,25727,XP INVESTIMENTOS CCTVM S.A.,DAYCOVAL D394 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS,OPD Aut Público em Geral ou Qualificado - com bookbuilding - AR,Cotas de FIAGRO,SRE/0969/2026,969/2026,CVM/SRE/AUT/FIA/PRI/2026/042,True,DAYCOVAL D394 FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"250.000.000,0000",False
36.113.876/0001-91,62.390.922/0001-00,06/04/2026,25824,OLIVEIRA TRUST DTVM S.A.,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLT NOW RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1053/2026,1053/2026,CVM/SRE/AUT/FDC/PRI/2026/509,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLT NOW RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"42.860.000,0000",False
59.281.253/0001-23,50.701.686/0001-16,06/04/2026,25805,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,JHSF CAPITAL MALLS - FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1052/2026,1052/2026,CVM/SRE/AUT/FII/PRI/2026/108,False,JHSF CAPITAL MALLS - FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,413,"40.052.701,6200",False
39.669.186/0001-01,55.581.400/0001-20,06/04/2026,25801,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,INSS SOLIS ITER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1051/2026,1051/2026,CVM/SRE/AUT/FDC/PRI/2026/508,False,INSS SOLIS ITER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"15.000.000,0000",False
13.486.793/0001-42,35.360.651/0001-77,06/04/2026,25794,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,BE IN RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/1049/2026,1049/2026,CVM/SRE/AUT/FII/PRI/2026/107,False,BE IN RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"15.000.573,7200",False
36.113.876/0001-91,62.390.922/0001-00,06/04/2026,25815,OLIVEIRA TRUST DTVM S.A.,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLT NOW RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1048/2026,1048/2026,CVM/SRE/AUT/FDC/PRI/2026/506;CVM/SRE/AUT/FDC/PRI/2026/507,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLT NOW RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"385.710.000,0000",False
62.285.390/0001-40,37.284.201/0001-78,06/04/2026,25716,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ARTESANAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE L,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1047/2026,1047/2026,CVM/SRE/AUT/FDC/PRI/2026/505,False,ARTESANAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE L,True,Registro Concedido,PRIMARIA,413,"15.000.000,0000",False
62.285.390/0001-40,37.284.201/0001-78,06/04/2026,25717,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ARTESANAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE L,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1046/2026,1046/2026,CVM/SRE/AUT/FDC/PRI/2026/504,False,ARTESANAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE L,True,Registro Concedido,PRIMARIA,413,"10.000.000,0000",False
62.285.390/0001-40,37.284.201/0001-78,06/04/2026,25715,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,ARTESANAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE L,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1045/2026,1045/2026,CVM/SRE/AUT/FDC/PRI/2026/503,False,ARTESANAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE L,True,Registro Concedido,PRIMARIA,413,"25.000.000,0000",False
59.281.253/0001-23,61.864.535/0001-03,06/04/2026,25813,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,051 COINVEST II FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/1044/2026,1044/2026,CVM/SRE/AUT/FIF/PRI/2026/046,False,051 COINVEST II FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,True,Registro Concedido,PRIMARIA,413,"7.000.000,0000",True
04.845.753/0001-59,02.773.542/0001-22,05/04/2026,25810,ITAU BBA ASSESSORIA FINANCEIRA S.A,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1043/2026,1043/2026,CVM/SRE/AUT/CRI/PRI/2026/199;CVM/SRE/AUT/CRI/PRI/2026/200;CVM/SRE/AUT/CRI/PRI/2026/201,True,,True,Oferta Encerrada,PRIMARIA,413,"217.400.000,0000",False
02.332.886/0001-04,43.741.195/0001-33,02/04/2026,25808,XP INVESTIMENTOS CCTVM S.A.,MAUÁ CAPITAL CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FII,SRE/1041/2026,1041/2026,CVM/SRE/AUT/FII/PRI/2026/106,False,MAUÁ CAPITAL CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO IMOBILIÁRIO,True,Registro Concedido,PRIMARIA,413,"575.000.048,4500",False
02.332.886/0001-04,62.995.712/0001-45,02/04/2026,25752,XP INVESTIMENTOS CCTVM S.A.,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA MALLS FEEDER - RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FII,SRE/1040/2026,1040/2026,CVM/SRE/AUT/FII/SEC/2026/002,False,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA MALLS FEEDER - RESPONSABILIDADE LIMITADA,True,Registro Concedido,SECUNDARIA,413,"365.825.145,0000",False
46.482.072/0001-13,65.920.467/0001-03,02/04/2026,25807,BTG PACTUAL INVESTMENT BANKING LTDA.,SPX RENDA IMOBILIARIA II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FII,SRE/1039/2026,1039/2026,CVM/SRE/AUT/FII/PRI/2026/105,False,SPX RENDA IMOBILIÁRIA II FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"375.000.000,0000",False
46.482.072/0001-13,55.432.303/0001-75,02/04/2026,25806,BTG PACTUAL INVESTMENT BANKING LTDA.,BTG PACTUAL DÍVIDA INFRA CDI FI EM COTAS DE FUNDOS INCENT DE INV EM INFRA RENDA FIXA CP RESP LIM,OPD Aut Qualificado - sem bookbuilding,Cotas de FIF,SRE/1038/2026,1038/2026,CVM/SRE/AUT/FIF/PRI/2026/045,False,BTG PACTUAL DÍVIDA INFRA CDI FI EM COTAS DE FUNDOS INCENT DE INV EM INFRA RENDA FIXA CP RESP LIM,True,Registro Concedido,PRIMARIA,413,"259.147.011,1500",False
26.609.050/0001-64,26.609.050/0001-64,02/04/2026,25803,TRAVESSIA SECURITIZADORA S.A.,TRAVESSIA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1035/2026,1035/2026,CVM/SRE/AUT/CRI/PRI/2026/198,False,,True,Registro Concedido,PRIMARIA,413,"6.000.000,0000",False
04.845.753/0001-59,57.816.252/0001-00,02/04/2026,25790,ITAU BBA ASSESSORIA FINANCEIRA S.A,NATURA PAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PESSOAL SOCIAL E IS RESP LTDA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1033/2026,1033/2026,CVM/SRE/AUT/FDC/PRI/2026/502,False,NATURA PAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PESSOAL SOCIAL E IS RESP LTDA,True,Registro Concedido,PRIMARIA,413,"160.000.000,0000",False
39.669.186/0001-01,19.187.295/0001-85,02/04/2026,25791,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,VECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSETORIAL,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1032/2026,1032/2026,CVM/SRE/AUT/FDC/PRI/2026/501,False,VECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSETORIAL,True,Registro Concedido,PRIMARIA,413,"20.000.000,0000",False
36.864.992/0001-42,48.887.679/0001-09,02/04/2026,25785,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,DJF IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1031/2026,1031/2026,CVM/SRE/AUT/FDC/PRI/2026/500,False,DJF IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,413,"105.480.741,1700",False
62.285.390/0001-40,57.074.997/0001-41,02/04/2026,25799,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4 ILHAS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1028/2026,1028/2026,CVM/SRE/AUT/FDC/PRI/2026/499,False,4 ILHAS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"3.000.000,0000",False
90.400.888/0001-42,02.773.542/0001-22,02/04/2026,25796,BANCO SANTANDER (BRASIL) S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/1026/2026,1026/2026,CVM/SRE/AUT/CRA/PRI/2026/054,True,,True,Oferta Encerrada,PRIMARIA,413,"116.350.000,0000",False
22.610.500/0001-88,44.302.001/0001-66,02/04/2026,25793,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,CULTTIVO CRÉDITO AGRÍCOLA FIAGRO - DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIAGRO,SRE/1025/2026,1025/2026,CVM/SRE/AUT/FIA/PRI/2026/039;CVM/SRE/AUT/FIA/PRI/2026/040;CVM/SRE/AUT/FIA/PRI/2026/041,False,,True,Registro Concedido,PRIMARIA,413,"77.000.000,0000",False
09.346.601/0001-25,04.833.541/0001-51,02/04/2026,25784,"B3 S.A. - BRASIL, BOLSA, BALCÃO - (Oferta sem intermediário - Regime FÁCIL)",SUPERLOGICA TECNOLOGIAS S.A.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/1024/2026,1024/2026,CVM/SRE/AUT/NOC/PRI/2026/059,False,,True,Oferta Encerrada,PRIMARIA,413,"21.000.000,0000",False
48.415.978/0001-40,48.415.978/0001-40,01/04/2026,25776,LEVERAGE COMPANHIA SECURITIZADORA,LEVERAGE COMPANHIA SECURITIZADORA,OPD Aut Profissional - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1008/2026,1008/2026,CVM/SRE/AUT/CRI/PRI/2026/197,True,,True,Registro Concedido,PRIMARIA,413,"120.000.000,0000",False
59.281.253/0001-23,65.905.982/0001-06,01/04/2026,25786,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,287 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/1022/2026,1022/2026,CVM/SRE/AUT/FIP/PRI/2026/078,False,287 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,413,"36.200.000,0000",False
00.360.305/0001-04,09.021.992/0001-08,01/04/2026,25707,CAIXA ECONOMICA FEDERAL,Rede 7 S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0956/2026,956/2026,CVM/SRE/AUT/DEB/PRI/2026/190,True,,True,Oferta Encerrada,PRIMARIA,413,"105.000.000,0000",False
62.232.889/0001-90,62.919.053/0001-68,01/04/2026,25788,BANCO DAYCOVAL S.A.,VALORA AGRO TERRAS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO DE RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIAGRO,SRE/1021/2026,1021/2026,CVM/SRE/AUT/FIA/PRI/2026/038,False,,True,Oferta Encerrada,PRIMARIA,413,"60.000.000,0000",False
02.819.125/0001-73,02.998.611/0001-04,01/04/2026,25502,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",ISA ENERGIA BRASIL S.A.,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,Debêntures,SRE/0851/2026,851/2026,CVM/SRE/AUT/DEB/PRI/2026/188;CVM/SRE/AUT/DEB/PRI/2026/189,True,,True,Oferta Encerrada,PRIMARIA,413,"1.000.000.000,0000",False
00.360.305/0001-04,45.453.214/0001-51,01/04/2026,25554,CAIXA ECONOMICA FEDERAL,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,OPD Aut Profissional - com bookbuilding,Notas Comerciais,SRE/0870/2026,870/2026,CVM/SRE/AUT/NOC/PRI/2026/058,True,,True,Oferta Encerrada,PRIMARIA,413,"200.000.000,0000",False
36.864.992/0001-42,48.887.275/0001-15,01/04/2026,25735,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,IFC II FICFI FINANCEIRO MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/1020/2026,1020/2026,CVM/SRE/AUT/FIF/PRI/2026/044,False,IFC II FICFI FINANCEIRO MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"67.500.000,0000",False
07.253.654/0001-76,08.769.451/0001-08,01/04/2026,25764,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,RIZA SECURITIZADORA S.A.,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/1019/2026,1019/2026,CVM/SRE/AUT/CRI/PRI/2026/192;CVM/SRE/AUT/CRI/PRI/2026/193,False,,True,Oferta Encerrada,PRIMARIA,413,"365.000.000,0000",False
62.285.390/0001-40,64.756.178/0001-40,01/04/2026,25741,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1018/2026,1018/2026,CVM/SRE/AUT/FDC/PRI/2026/498,False,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,True,Registro Concedido,PRIMARIA,413,"20.000.000,0800",False
62.285.390/0001-40,28.194.817/0001-67,01/04/2026,25783,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CREDVALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1017/2026,1017/2026,CVM/SRE/AUT/FDC/PRI/2026/497,False,CREDVALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,True,Registro Concedido,PRIMARIA,413,"30.000.000,0000",False
04.845.753/0001-59,09.409.968/0001-40,01/04/2026,25782,ITAU BBA ASSESSORIA FINANCEIRA S.A,GIRASSOL AGRICOLA LTDA.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/1016/2026,1016/2026,CVM/SRE/AUT/NOC/PRI/2026/057,False,,True,Oferta Encerrada,PRIMARIA,413,"1.000.000,0000",False
62.285.390/0001-40,08.756.222/0001-40,01/04/2026,25770,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/1015/2026,1015/2026,CVM/SRE/AUT/FDC/PRI/2026/496,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL TRADEMAX RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"5.000.000,0000",False
59.281.253/0001-23,65.918.533/0001-00,01/04/2026,25780,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,JGP ECOSSISTEMA IV FIC DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RF CP RL,OPD Aut Qualificado - sem bookbuilding,Cotas de FIF,SRE/1014/2026,1014/2026,CVM/SRE/AUT/FIF/PRI/2026/043,False,JGP ECOSSISTEMA IV FIC DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RF CP RL,True,Registro Concedido,PRIMARIA,413,"437.500.000,0000",False
